[full] 2.18M params  train/val=[160/40]  T=90 J=77  lambdas={'pos': 1.0, 'rot': 5.0, 'root': 1.0, 'fk': 0.5}
[full] ep  15/60  train[tot=1.365 pos=0.211 rot=0.189 fk=0.198]  val[tot=2.536 pos=0.802 rot=0.179 fk=0.419]  t=48s
[full] ep  16/60  train[tot=1.304 pos=0.223 rot=0.169 fk=0.223]  val[tot=1.710 pos=0.379 rot=0.151 fk=0.256]  t=51s
[full] ep  17/60  train[tot=1.365 pos=0.287 rot=0.163 fk=0.255]  val[tot=2.378 pos=0.744 rot=0.181 fk=0.364]  t=54s
[full] ep  18/60  train[tot=1.328 pos=0.225 rot=0.174 fk=0.231]  val[tot=1.857 pos=0.368 rot=0.189 fk=0.239]  t=57s
[full] ep  19/60  train[tot=1.201 pos=0.136 rot=0.175 fk=0.198]  val[tot=1.988 pos=0.488 rot=0.194 fk=0.237]  t=60s
[full] ep  20/60  train[tot=1.332 pos=0.276 rot=0.167 fk=0.218]  val[tot=1.860 pos=0.406 rot=0.183 fk=0.242]  t=64s
[full] ep  21/60  train[tot=1.251 pos=0.208 rot=0.164 fk=0.220]  val[tot=2.867 pos=1.140 rot=0.178 fk=0.433]  t=67s
[full] ep  22/60  train[tot=1.258 pos=0.167 rot=0.174 fk=0.222]  val[tot=2.158 pos=0.632 rot=0.173 fk=0.325]  t=70s
[full] ep  23/60  train[tot=1.175 pos=0.122 rot=0.173 fk=0.201]  val[tot=1.537 pos=0.274 rot=0.157 fk=0.258]  t=73s
[full] ep  24/60  train[tot=1.250 pos=0.216 rot=0.164 fk=0.222]  val[tot=2.041 pos=0.497 rot=0.198 fk=0.299]  t=76s
[full] ep  25/60  train[tot=1.328 pos=0.237 rot=0.170 fk=0.246]  val[tot=2.237 pos=0.721 rot=0.174 fk=0.333]  t=79s
[full] ep  26/60  train[tot=1.256 pos=0.218 rot=0.163 fk=0.237]  val[tot=1.927 pos=0.519 rot=0.169 fk=0.317]  t=82s
[full] ep  27/60  train[tot=1.324 pos=0.314 rot=0.159 fk=0.223]  val[tot=1.916 pos=0.447 rot=0.185 fk=0.298]  t=86s
[full] ep  28/60  train[tot=1.192 pos=0.153 rot=0.172 fk=0.192]  val[tot=1.600 pos=0.324 rot=0.167 fk=0.220]  t=89s
[full] ep  29/60  train[tot=1.185 pos=0.206 rot=0.159 fk=0.215]  val[tot=1.999 pos=0.482 rot=0.197 fk=0.288]  t=92s
[full] ep  30/60  train[tot=1.221 pos=0.234 rot=0.154 fk=0.234]  val[tot=1.431 pos=0.302 rot=0.148 fk=0.211]  t=95s
[full] ep  31/60  train[tot=1.037 pos=0.130 rot=0.152 fk=0.167]  val[tot=1.658 pos=0.493 rot=0.131 fk=0.294]  t=98s
[full] ep  32/60  train[tot=1.038 pos=0.153 rot=0.147 fk=0.179]  val[tot=2.038 pos=0.560 rot=0.197 fk=0.281]  t=102s
[full] ep  33/60  train[tot=1.046 pos=0.133 rot=0.148 fk=0.181]  val[tot=2.261 pos=0.775 rot=0.171 fk=0.361]  t=105s
[full] ep  34/60  train[tot=1.175 pos=0.172 rot=0.162 fk=0.202]  val[tot=1.851 pos=0.535 rot=0.155 fk=0.319]  t=108s
[full] ep  35/60  train[tot=1.027 pos=0.123 rot=0.151 fk=0.170]  val[tot=1.833 pos=0.455 rot=0.175 fk=0.271]  t=111s
[full] ep  36/60  train[tot=1.161 pos=0.198 rot=0.154 fk=0.203]  val[tot=1.181 pos=0.175 rot=0.126 fk=0.187]  t=114s
[full] ep  37/60  train[tot=1.098 pos=0.145 rot=0.157 fk=0.183]  val[tot=1.428 pos=0.247 rot=0.159 fk=0.191]  t=117s
[full] ep  38/60  train[tot=1.082 pos=0.158 rot=0.151 fk=0.180]  val[tot=1.831 pos=0.572 rot=0.150 fk=0.278]  t=121s
[full] ep  39/60  train[tot=0.884 pos=0.166 rot=0.112 fk=0.167]  val[tot=1.674 pos=0.413 rot=0.159 fk=0.240]  t=124s
[full] ep  40/60  train[tot=0.977 pos=0.185 rot=0.125 fk=0.179]  val[tot=1.174 pos=0.211 rot=0.127 fk=0.162]  t=127s
[full] ep  41/60  train[tot=1.003 pos=0.294 rot=0.112 fk=0.165]  val[tot=1.646 pos=0.434 rot=0.149 fk=0.237]  t=130s
[full] ep  42/60  train[tot=0.954 pos=0.159 rot=0.133 fk=0.144]  val[tot=2.060 pos=0.763 rot=0.137 fk=0.363]  t=133s
[full] ep  43/60  train[tot=1.049 pos=0.184 rot=0.138 fk=0.177]  val[tot=1.325 pos=0.347 rot=0.122 fk=0.163]  t=137s
[full] ep  44/60  train[tot=0.765 pos=0.060 rot=0.119 fk=0.123]  val[tot=1.745 pos=0.470 rot=0.161 fk=0.238]  t=139s
[full] ep  45/60  train[tot=0.727 pos=0.122 rot=0.100 fk=0.122]  val[tot=2.489 pos=0.792 rot=0.230 fk=0.314]  t=143s
[full] ep  46/60  train[tot=1.101 pos=0.192 rot=0.148 fk=0.167]  val[tot=1.333 pos=0.289 rot=0.136 fk=0.142]  t=146s
[full] ep  47/60  train[tot=0.841 pos=0.120 rot=0.118 fk=0.133]  val[tot=1.263 pos=0.242 rot=0.133 fk=0.145]  t=149s
[full] ep  48/60  train[tot=0.869 pos=0.112 rot=0.124 fk=0.146]  val[tot=1.166 pos=0.204 rot=0.127 fk=0.144]  t=152s
[full] ep  49/60  train[tot=0.890 pos=0.118 rot=0.128 fk=0.134]  val[tot=1.312 pos=0.242 rot=0.143 fk=0.140]  t=155s
[full] ep  50/60  train[tot=0.870 pos=0.158 rot=0.115 fk=0.136]  val[tot=1.735 pos=0.575 rot=0.141 fk=0.218]  t=158s
[full] ep  51/60  train[tot=0.783 pos=0.154 rot=0.103 fk=0.125]  val[tot=1.206 pos=0.313 rot=0.111 fk=0.134]  t=162s
[full] ep  52/60  train[tot=0.812 pos=0.157 rot=0.105 fk=0.128]  val[tot=1.635 pos=0.431 rot=0.152 fk=0.192]  t=164s
[full] ep  53/60  train[tot=0.929 pos=0.180 rot=0.119 fk=0.145]  val[tot=2.114 pos=0.916 rot=0.123 fk=0.286]  t=166s
[full] ep  54/60  train[tot=0.820 pos=0.134 rot=0.120 fk=0.096]  val[tot=1.359 pos=0.234 rot=0.156 fk=0.125]  t=168s
[full] ep  55/60  train[tot=0.934 pos=0.146 rot=0.135 fk=0.119]  val[tot=1.382 pos=0.390 rot=0.132 fk=0.128]  t=170s
[full] ep  56/60  train[tot=0.837 pos=0.140 rot=0.117 fk=0.106]  val[tot=1.697 pos=0.580 rot=0.129 fk=0.220]  t=172s
[full] ep  57/60  train[tot=0.824 pos=0.120 rot=0.118 fk=0.118]  val[tot=1.246 pos=0.243 rot=0.132 fk=0.124]  t=174s
[full] ep  58/60  train[tot=0.878 pos=0.150 rot=0.117 fk=0.138]  val[tot=1.682 pos=0.546 rot=0.142 fk=0.188]  t=176s
[full] ep  59/60  train[tot=0.887 pos=0.194 rot=0.113 fk=0.120]  val[tot=1.409 pos=0.382 rot=0.121 fk=0.207]  t=178s
[full] ep  60/60  train[tot=0.829 pos=0.132 rot=0.118 fk=0.108]  val[tot=1.103 pos=0.195 rot=0.119 fk=0.134]  t=180s

[full] DONE in 180s  saved to runs/full__seed2
