[opm_only] 2.12M params  train/val=[160/40]  T=90 J=77  lambdas={'pos': 1.0, 'rot': 5.0, 'root': 1.0, 'fk': 0.5}
[opm_only] ep  41/60  train[tot=1.119 pos=0.279 rot=0.131 fk=0.217]  val[tot=2.504 pos=0.411 rot=0.321 fk=0.279]  t=112s
[opm_only] ep  42/60  train[tot=0.974 pos=0.138 rot=0.137 fk=0.180]  val[tot=2.120 pos=0.700 rot=0.170 fk=0.355]  t=115s
[opm_only] ep  43/60  train[tot=1.227 pos=0.188 rot=0.169 fk=0.223]  val[tot=1.815 pos=0.188 rot=0.251 fk=0.201]  t=117s
[opm_only] ep  44/60  train[tot=0.938 pos=0.091 rot=0.145 fk=0.157]  val[tot=2.125 pos=0.396 rot=0.249 fk=0.278]  t=120s
[opm_only] ep  45/60  train[tot=1.050 pos=0.193 rot=0.148 fk=0.155]  val[tot=2.065 pos=0.664 rot=0.161 fk=0.381]  t=123s
[opm_only] ep  46/60  train[tot=1.053 pos=0.162 rot=0.146 fk=0.191]  val[tot=2.270 pos=0.211 rot=0.336 fk=0.199]  t=126s
[opm_only] ep  47/60  train[tot=0.987 pos=0.103 rot=0.148 fk=0.170]  val[tot=2.267 pos=0.195 rot=0.339 fk=0.195]  t=128s
[opm_only] ep  48/60  train[tot=0.955 pos=0.072 rot=0.151 fk=0.156]  val[tot=1.379 pos=0.087 rot=0.189 fk=0.189]  t=131s
[opm_only] ep  49/60  train[tot=1.031 pos=0.129 rot=0.148 fk=0.183]  val[tot=2.091 pos=0.174 rot=0.311 fk=0.192]  t=133s
[opm_only] ep  50/60  train[tot=1.071 pos=0.165 rot=0.151 fk=0.180]  val[tot=1.653 pos=0.364 rot=0.163 fk=0.290]  t=136s
[opm_only] ep  51/60  train[tot=0.892 pos=0.160 rot=0.120 fk=0.155]  val[tot=2.549 pos=0.357 rot=0.363 fk=0.192]  t=139s
[opm_only] ep  52/60  train[tot=1.018 pos=0.146 rot=0.144 fk=0.172]  val[tot=2.013 pos=0.361 rot=0.238 fk=0.275]  t=142s
[opm_only] ep  53/60  train[tot=1.085 pos=0.170 rot=0.146 fk=0.210]  val[tot=2.202 pos=0.841 rot=0.154 fk=0.350]  t=144s
[opm_only] ep  54/60  train[tot=0.810 pos=0.092 rot=0.121 fk=0.143]  val[tot=2.018 pos=0.204 rot=0.291 fk=0.182]  t=147s
[opm_only] ep  55/60  train[tot=1.002 pos=0.148 rot=0.143 fk=0.162]  val[tot=2.223 pos=0.307 rot=0.311 fk=0.185]  t=150s
[opm_only] ep  56/60  train[tot=0.950 pos=0.119 rot=0.138 fk=0.170]  val[tot=2.000 pos=0.643 rot=0.171 fk=0.280]  t=153s
[opm_only] ep  57/60  train[tot=0.922 pos=0.116 rot=0.137 fk=0.145]  val[tot=2.139 pos=0.194 rot=0.316 fk=0.185]  t=155s
[opm_only] ep  58/60  train[tot=1.044 pos=0.167 rot=0.140 fk=0.193]  val[tot=1.815 pos=0.486 rot=0.172 fk=0.276]  t=158s
[opm_only] ep  59/60  train[tot=0.890 pos=0.153 rot=0.119 fk=0.178]  val[tot=1.823 pos=0.587 rot=0.150 fk=0.281]  t=161s
[opm_only] ep  60/60  train[tot=0.836 pos=0.096 rot=0.123 fk=0.150]  val[tot=1.850 pos=0.170 rot=0.268 fk=0.180]  t=164s

[opm_only] DONE in 164s  saved to runs/opm_only__seed2
